customer_id,bill_id,amount_billed,date_due,date_paid
customer_1778,bill_2020-06-01,1000,2020-06-10,2020-06-11
customer_1778,bill_2020-05-01,1000,2020-05-10,2020-05-09
customer_1780,bill_2021-09-01,963,2021-09-10,2021-09-18
customer_1780,bill_2021-07-01,4801,2021-07-10,2021-07-20
customer_1782,bill_2021-10-01,1599,2021-10-10,2021-10-05
customer_1782,bill_2021-08-01,1780,2021-08-10,2021-08-07
customer_1782,bill_2021-07-01,3119,2021-07-10,2021-07-05
customer_1784,bill_2021-09-01,7004,2021-09-10,2021-10-11
customer_1784,bill_2021-08-01,4529,2021-08-10,2021-09-29
customer_1785,bill_2021-07-01,11308,2021-07-10,2021-07-09
customer_1789,bill_2021-07-01,4389,2021-07-10,2021-07-21
customer_1789,bill_2020-10-01,5251,2020-10-10,2020-10-21
customer_1789,bill_2020-08-01,11000,2020-08-10,2020-08-18
customer_1789,bill_2020-09-01,7535,2020-09-10,2020-09-10
customer_1789,bill_2020-06-01,4209,2020-06-10,2020-06-11
customer_1790,bill_2021-11-01,6000,2021-11-10,2021-11-17
customer_1790,bill_2021-10-01,8000,2021-10-10,2021-10-11
customer_1790,bill_2021-09-01,12000,2021-09-10,2021-09-17
customer_1790,bill_2021-08-01,9000,2021-08-10,2021-08-13
customer_1790,bill_2021-07-01,12000,2021-07-10,2021-07-12
customer_1790,bill_2021-06-01,6000,2021-06-10,2021-06-10
customer_1790,bill_2021-05-01,7000,2021-05-10,2021-05-11
customer_1790,bill_2021-04-01,4000,2021-04-10,2021-04-15
customer_1790,bill_2020-07-01,11000,2020-07-10,2020-07-03
customer_1790,bill_2021-02-01,3000,2021-02-10,2021-02-12
customer_1790,bill_2021-01-01,8000,2021-01-10,2021-01-12
customer_1790,bill_2020-12-01,6000,2020-12-10,2020-12-11
customer_1790,bill_2020-11-01,8000,2020-11-10,2020-11-10
customer_1790,bill_2020-10-01,13000,2020-10-10,2020-10-10
customer_1790,bill_2020-09-01,4000,2020-09-10,2020-09-10
customer_1790,bill_2020-08-01,49000,2020-08-10,2020-08-10
customer_1790,bill_2020-06-01,10000,2020-06-10,2020-06-10
customer_1790,bill_2020-05-01,8000,2020-05-10,2020-05-10
customer_1790,bill_2020-04-01,3000,2020-04-10,2020-04-09
customer_1791,bill_2021-10-01,2290,2021-10-10,2021-10-31
customer_1791,bill_2020-11-01,8437,2020-11-10,2020-12-23
customer_1791,bill_2020-02-01,6208,2020-02-10,2020-02-14
customer_1791,bill_2021-03-01,2979,2021-03-10,2021-04-01
customer_1794,bill_2021-10-01,0,2021-10-10,2021-09-30
customer_1794,bill_2021-11-01,0,2021-11-10,2021-10-31
customer_1794,bill_2021-08-01,12888,2021-08-10,2021-09-17
customer_1794,bill_2021-06-01,4040,2021-06-10,2021-07-01
customer_1794,bill_2021-05-01,41106,2021-05-10,2021-05-15
customer_1794,bill_2021-04-01,6956,2021-04-10,2021-04-10
customer_1794,bill_2021-07-01,5540,2021-07-10,2021-09-17
customer_1795,bill_2021-11-01,15732,2021-11-10,2021-11-12
customer_1795,bill_2021-10-01,8100,2021-10-10,2021-10-14
customer_1795,bill_2021-09-01,4838,2021-09-10,2021-09-21
customer_1795,bill_2021-08-01,5804,2021-08-10,2021-08-20
customer_1795,bill_2021-07-01,1665,2021-07-10,2021-07-12
customer_1795,bill_2021-06-01,9797,2021-06-10,2021-06-17
customer_1795,bill_2021-04-01,6190,2021-04-10,2021-04-11
customer_1795,bill_2020-07-01,12449,2020-07-10,2020-07-04
customer_1795,bill_2021-03-01,1430,2021-03-10,2021-03-08
customer_1795,bill_2020-12-01,29097,2020-12-10,2020-12-10
customer_1795,bill_2020-11-01,12036,2020-11-10,2020-11-06
customer_1795,bill_2021-02-01,6747,2021-02-10,2021-02-09
customer_1795,bill_2020-08-01,5278,2020-08-10,2020-08-03
customer_1796,bill_2021-05-01,15346,2021-05-10,2021-05-11
customer_1797,bill_2021-10-01,660,2021-10-10,2021-10-23
customer_1797,bill_2021-06-01,77,2021-06-10,2021-06-11
customer_1803,bill_2021-07-01,15715,2021-07-10,2021-07-05
customer_1804,bill_2021-11-01,12006,2021-11-10,2021-11-25
customer_1804,bill_2021-10-01,12035,2021-10-10,2021-10-25
customer_1804,bill_2021-09-01,20136,2021-09-10,2021-09-24
customer_1804,bill_2021-08-01,25520,2021-08-10,2021-08-13
customer_1804,bill_2021-07-01,7549,2021-07-10,2021-07-15
customer_1804,bill_2021-06-01,2980,2021-06-10,2021-06-11
customer_1804,bill_2021-05-01,83986,2021-05-10,2021-05-14
customer_1804,bill_2020-08-01,0,2020-08-10,2020-07-31
customer_1804,bill_2021-03-01,22404,2021-03-10,2021-03-15
customer_1804,bill_2021-02-01,12360,2021-02-10,2021-02-15
customer_1804,bill_2021-01-01,15525,2021-01-10,2021-01-15
customer_1804,bill_2020-10-01,11666,2020-10-10,2020-10-31
customer_1804,bill_2020-03-01,25581,2020-03-10,2020-04-11
customer_1804,bill_2021-04-01,22092,2021-04-10,2021-04-16
customer_1806,bill_2021-10-01,12040,2021-10-10,2021-10-19
customer_1806,bill_2021-09-01,8497,2021-09-10,2021-09-15
customer_1806,bill_2021-08-01,2890,2021-08-10,2021-08-04
customer_1806,bill_2021-07-01,2299,2021-07-10,2021-07-28
customer_1807,bill_2020-12-01,12203,2020-12-10,2020-12-10
customer_1810,bill_2021-10-01,500,2021-10-10,2021-11-24
customer_1810,bill_2021-09-01,1000,2021-09-10,2021-10-27
customer_1810,bill_2021-05-01,1000,2021-05-10,2021-07-19
customer_1810,bill_2020-07-01,580,2020-07-10,2020-09-02
customer_1810,bill_2020-06-01,1000,2020-06-10,2020-08-04
customer_1811,bill_2021-11-01,3199,2021-11-10,2021-11-25
customer_1811,bill_2021-10-01,10800,2021-10-10,2021-10-25
customer_1811,bill_2021-09-01,6824,2021-09-10,2021-09-24
customer_1811,bill_2021-07-01,16050,2021-07-10,2021-07-05
customer_1813,bill_2021-11-01,4809,2021-11-10,2021-11-19
customer_1813,bill_2021-06-01,3080,2021-06-10,2021-06-11
customer_1813,bill_2020-12-01,1910,2020-12-10,2020-12-10
customer_1813,bill_2020-10-01,2582,2020-10-10,2020-10-24
customer_1814,bill_2021-09-01,1760,2021-09-10,2021-09-03
customer_1814,bill_2021-10-01,22052,2021-10-10,2021-10-15
customer_1814,bill_2021-06-01,1980,2021-06-10,2021-06-05
customer_1819,bill_2021-07-01,7200,2021-07-10,2021-07-14
customer_1824,bill_2021-11-01,662,2021-11-10,2021-11-13
customer_1824,bill_2021-10-01,660,2021-10-10,2021-10-10
customer_1824,bill_2021-09-01,11025,2021-09-10,2021-09-13
customer_1824,bill_2021-07-01,12090,2021-07-10,2021-07-10
customer_1824,bill_2021-06-01,7630,2021-06-10,2021-06-09
customer_1824,bill_2021-02-01,15620,2021-02-10,2021-02-07
customer_1826,bill_2021-11-01,1000,2021-11-10,2021-11-30
customer_1826,bill_2021-09-01,1000,2021-09-10,2021-10-06
customer_1826,bill_2021-06-01,1000,2021-06-10,2021-08-04
customer_1826,bill_2020-07-01,2000,2020-07-10,2020-07-22
customer_1826,bill_2021-05-01,2000,2021-05-10,2021-05-10
customer_1826,bill_2021-02-01,1500,2021-02-10,2021-03-06
customer_1826,bill_2020-11-01,7000,2020-11-10,2021-01-04
customer_1826,bill_2020-10-01,1000,2020-10-10,2020-10-20
customer_1826,bill_2020-08-01,2000,2020-08-10,2020-08-31
customer_1826,bill_2020-06-01,2000,2020-06-10,2020-07-03
customer_1826,bill_2020-05-01,1000,2020-05-10,2020-05-09
customer_1830,bill_2021-11-01,15504,2021-11-10,2021-11-18
customer_1830,bill_2021-10-01,18042,2021-10-10,2021-10-14
customer_1830,bill_2021-09-01,18113,2021-09-10,2021-09-10
customer_1830,bill_2021-05-01,43267,2021-05-10,2021-05-06
customer_1830,bill_2021-01-01,17804,2021-01-10,2021-01-05
customer_1830,bill_2020-03-01,17600,2020-03-10,2020-05-07
customer_1832,bill_2021-11-01,6426,2021-11-10,2021-11-18
customer_1832,bill_2021-08-01,10700,2021-08-10,2021-08-15
customer_1832,bill_2021-07-01,8700,2021-07-10,2021-07-19
customer_1832,bill_2021-05-01,2424,2021-05-10,2021-05-17
customer_1832,bill_2020-11-01,1338,2020-11-10,2020-11-09
customer_1835,bill_2021-11-01,18100,2021-11-10,2021-12-23
customer_1835,bill_2021-06-01,18054,2021-06-10,2021-07-05
customer_1835,bill_2021-07-01,34317,2021-07-10,2021-08-19
customer_1835,bill_2021-05-01,20741,2021-05-10,2021-05-25
customer_1835,bill_2021-04-01,12379,2021-04-10,2021-04-19
customer_1835,bill_2020-07-01,6500,2020-07-10,2020-07-21
customer_1835,bill_2021-02-01,970,2021-02-10,2021-03-04
customer_1835,bill_2021-01-01,1200,2021-01-10,2021-01-26
customer_1835,bill_2021-08-01,27177,2021-08-10,2021-09-27
customer_1835,bill_2020-12-01,6590,2020-12-10,2020-12-22
customer_1835,bill_2020-11-01,7635,2020-11-10,2020-11-24
customer_1835,bill_2020-10-01,4389,2020-10-10,2020-10-20
customer_1835,bill_2020-09-01,3925,2020-09-10,2020-09-11
customer_1835,bill_2020-08-01,6261,2020-08-10,2020-08-19
customer_1835,bill_2020-05-01,1750,2020-05-10,2020-05-18
customer_1835,bill_2020-04-01,6725,2020-04-10,2020-04-16
customer_1835,bill_2020-02-01,4323,2020-02-10,2020-02-19
customer_1836,bill_2021-03-01,1500,2021-03-10,2021-03-31
customer_1841,bill_2021-04-01,3670,2021-04-10,2021-06-26
customer_1841,bill_2020-09-01,1078,2020-09-10,2020-11-28
customer_1843,bill_2021-07-01,55100,2021-07-10,2021-07-26
customer_1843,bill_2021-06-01,2640,2021-06-10,2021-06-18
customer_1843,bill_2021-04-01,4400,2021-04-10,2021-04-22
customer_1843,bill_2021-03-01,2640,2021-03-10,2021-03-11
customer_1843,bill_2021-01-01,2500,2021-01-10,2021-01-14
customer_1843,bill_2020-12-01,3621,2020-12-10,2020-12-11
customer_1843,bill_2020-11-01,7784,2020-11-10,2020-11-09
customer_1843,bill_2020-08-01,5607,2020-08-10,2020-08-21
customer_1843,bill_2020-02-01,1497,2020-02-10,2020-04-14
customer_1844,bill_2021-11-01,1499,2021-11-10,2021-11-10
customer_1844,bill_2021-10-01,11132,2021-10-10,2021-10-07
customer_1844,bill_2021-07-01,10500,2021-07-10,2021-07-25
customer_1844,bill_2021-06-01,1796,2021-06-10,2021-06-10
customer_1844,bill_2021-05-01,4497,2021-05-10,2021-05-04
customer_1844,bill_2020-07-01,38494,2020-07-10,2020-07-10
customer_1844,bill_2021-04-01,9330,2021-04-10,2021-04-05
customer_1844,bill_2021-02-01,11110,2021-02-10,2021-02-05
customer_1844,bill_2021-01-01,1880,2021-01-10,2021-01-08
customer_1844,bill_2020-12-01,699,2020-12-10,2020-12-02
customer_1844,bill_2020-11-01,770,2020-11-10,2020-11-09
customer_1844,bill_2020-10-01,8448,2020-10-10,2020-10-23
customer_1844,bill_2020-08-01,5146,2020-08-10,2020-08-08
customer_1844,bill_2020-06-01,14790,2020-06-10,2020-06-09
customer_1844,bill_2020-05-01,1388,2020-05-10,2020-05-09
customer_1844,bill_2020-04-01,5456,2020-04-10,2020-04-07
customer_1844,bill_2020-03-01,2156,2020-03-10,2020-03-04
customer_1844,bill_2021-09-01,990,2021-09-10,2021-09-03
customer_1845,bill_2021-11-01,4000,2021-11-10,2021-11-21
customer_1845,bill_2021-10-01,5600,2021-10-10,2021-10-03
customer_1847,bill_2021-11-01,7050,2021-11-10,2021-11-21
customer_1847,bill_2021-10-01,7600,2021-10-10,2021-10-17
customer_1847,bill_2021-09-01,4460,2021-09-10,2021-09-18
customer_1847,bill_2021-08-01,7680,2021-08-10,2021-08-22
customer_1847,bill_2021-06-01,3800,2021-06-10,2021-06-13
customer_1847,bill_2021-05-01,4159,2021-05-10,2021-05-15
customer_1847,bill_2020-07-01,5100,2020-07-10,2020-07-22
customer_1847,bill_2021-04-01,2900,2021-04-10,2021-04-18
customer_1847,bill_2021-02-01,13430,2021-02-10,2021-02-19
customer_1847,bill_2021-01-01,10912,2021-01-10,2021-01-16
customer_1847,bill_2020-12-01,5100,2020-12-10,2020-12-10
customer_1847,bill_2020-11-01,899,2020-11-10,2020-11-03
customer_1847,bill_2021-07-01,1500,2021-07-10,2021-07-26
customer_1847,bill_2020-09-01,15020,2020-09-10,2020-09-18
customer_1847,bill_2020-04-01,5278,2020-04-10,2020-04-07
customer_1848,bill_2021-11-01,1199,2021-11-10,
customer_1850,bill_2021-04-01,1764,2021-04-10,2021-04-11
customer_1850,bill_2020-09-01,9967,2020-09-10,2020-09-11
customer_1854,bill_2021-11-01,28000,2021-11-10,2021-11-18
customer_1854,bill_2021-10-01,10000,2021-10-10,2021-10-10
customer_1854,bill_2021-09-01,38000,2021-09-10,2021-09-13
customer_1854,bill_2021-08-01,16000,2021-08-10,2021-08-11
customer_1854,bill_2021-06-01,27000,2021-06-10,2021-06-13
customer_1854,bill_2020-07-01,5000,2020-07-10,2020-07-09
customer_1854,bill_2021-03-01,35000,2021-03-10,2021-03-10
customer_1854,bill_2021-05-01,12000,2021-05-10,2021-05-11
customer_1854,bill_2021-02-01,23000,2021-02-10,2021-02-10
customer_1854,bill_2021-01-01,23000,2021-01-10,2021-01-10
customer_1854,bill_2020-12-01,23000,2020-12-10,2020-12-10
customer_1854,bill_2020-08-01,2000,2020-08-10,2020-08-10
customer_1854,bill_2020-06-01,1000,2020-06-10,2020-06-05
customer_1854,bill_2021-04-01,41000,2021-04-10,2021-04-10
customer_1855,bill_2021-11-01,17840,2021-11-10,2021-11-30
customer_1855,bill_2021-10-01,3800,2021-10-10,2021-10-04
customer_1855,bill_2021-02-01,5810,2021-02-10,2021-03-09
customer_1855,bill_2020-12-01,31350,2020-12-10,2021-01-02
customer_1855,bill_2020-10-01,7680,2020-10-10,2020-10-06
customer_1855,bill_2020-09-01,9999,2020-09-10,2020-09-15
customer_1855,bill_2020-06-01,18451,2020-06-10,2020-06-12
customer_1856,bill_2021-09-01,3674,2021-09-10,2021-10-27
customer_1856,bill_2021-07-01,17800,2021-07-10,2021-07-13
customer_1858,bill_2021-11-01,3000,2021-11-10,2021-11-10
customer_1858,bill_2021-10-01,3000,2021-10-10,2021-10-29
customer_1858,bill_2021-09-01,2000,2021-09-10,2021-09-10
customer_1858,bill_2021-08-01,3000,2021-08-10,2021-08-10
customer_1858,bill_2021-07-01,2000,2021-07-10,2021-07-12
customer_1858,bill_2021-05-01,1000,2021-05-10,2021-05-14
customer_1861,bill_2021-11-01,1782,2021-11-10,2021-11-15
customer_1861,bill_2021-10-01,1426,2021-10-10,2021-10-25
customer_1861,bill_2021-08-01,1148,2021-08-10,2021-09-05
customer_1861,bill_2021-06-01,3340,2021-06-10,2021-07-06
customer_1861,bill_2021-02-01,500,2021-02-10,2021-02-13
customer_1861,bill_2020-10-01,2000,2020-10-10,2020-10-06
customer_1861,bill_2020-06-01,4851,2020-06-10,2020-06-16
customer_1861,bill_2020-05-01,1393,2020-05-10,2020-05-05
customer_1863,bill_2021-09-01,8382,2021-09-10,2021-09-13
customer_1863,bill_2021-08-01,3168,2021-08-10,2021-08-15
customer_1863,bill_2020-12-01,2236,2020-12-10,2020-12-10
customer_1863,bill_2021-02-01,4500,2021-02-10,2021-02-09
customer_1863,bill_2020-02-01,3000,2020-02-10,2020-02-18
customer_1864,bill_2021-11-01,40140,2021-11-10,2021-12-01
customer_1864,bill_2021-09-01,1853,2021-09-10,2021-09-02
customer_1864,bill_2021-08-01,15221,2021-08-10,2021-08-25
customer_1864,bill_2021-10-01,9707,2021-10-10,2021-10-15
customer_1864,bill_2021-06-01,8458,2021-06-10,2021-06-23
customer_1864,bill_2021-07-01,700,2021-07-10,2021-07-01
customer_1864,bill_2021-05-01,3399,2021-05-10,2021-05-17
customer_1864,bill_2021-03-01,3124,2021-03-10,2021-04-09
customer_1864,bill_2021-01-01,15027,2021-01-10,2021-01-31
customer_1864,bill_2020-12-01,12654,2020-12-10,2020-12-30
customer_1864,bill_2020-11-01,20682,2020-11-10,2020-11-11
customer_1866,bill_2021-11-01,3030,2021-11-10,2021-11-10
customer_1866,bill_2021-10-01,6630,2021-10-10,2021-10-04
customer_1866,bill_2020-09-01,880,2020-09-10,2020-09-03
customer_1873,bill_2021-11-01,2638,2021-11-10,2021-11-12
customer_1873,bill_2021-09-01,2704,2021-09-10,2021-09-10
customer_1873,bill_2021-08-01,13741,2021-08-10,2021-08-08
customer_1873,bill_2021-07-01,7097,2021-07-10,2021-07-10
customer_1873,bill_2021-06-01,15919,2021-06-10,2021-06-05
customer_1873,bill_2021-05-01,1898,2021-05-10,2021-05-09
customer_1873,bill_2021-03-01,7922,2021-03-10,2021-03-07
customer_1873,bill_2021-04-01,16473,2021-04-10,2021-04-10
customer_1873,bill_2021-02-01,13327,2021-02-10,2021-02-03
customer_1873,bill_2021-01-01,3325,2021-01-10,2021-01-03
customer_1875,bill_2021-11-01,13646,2021-11-10,2021-11-01
customer_1875,bill_2021-08-01,2848,2021-08-10,2021-08-27
customer_1875,bill_2021-07-01,1560,2021-07-10,2021-07-19
customer_1875,bill_2021-06-01,6358,2021-06-10,2021-06-03
customer_1875,bill_2021-03-01,6740,2021-03-10,2021-03-11
customer_1875,bill_2021-05-01,4083,2021-05-10,2021-05-11
customer_1875,bill_2020-12-01,3938,2020-12-10,2020-12-21
customer_1875,bill_2021-02-01,7421,2021-02-10,2021-02-10
customer_1875,bill_2020-10-01,3938,2020-10-10,2020-11-10
customer_1875,bill_2020-08-01,1078,2020-08-10,2020-08-11
customer_1875,bill_2021-04-01,12788,2021-04-10,2021-04-09
customer_1879,bill_2021-05-01,3780,2021-05-10,2021-07-15
customer_1879,bill_2021-08-01,3990,2021-08-10,2021-10-26
customer_1879,bill_2021-04-01,4449,2021-04-10,2021-04-15
customer_1879,bill_2021-01-01,4000,2021-01-10,2021-01-17
customer_1879,bill_2020-09-01,8790,2020-09-10,2020-09-15
customer_1879,bill_2020-08-01,1850,2020-08-10,2020-08-14
customer_1880,bill_2021-11-01,2646,2021-11-10,2021-11-23
customer_1880,bill_2021-10-01,2221,2021-10-10,2021-10-12
customer_1880,bill_2021-09-01,2000,2021-09-10,2021-09-20
customer_1880,bill_2021-07-01,1500,2021-07-10,2021-07-15
customer_1880,bill_2021-08-01,1940,2021-08-10,2021-08-16
customer_1880,bill_2021-06-01,2086,2021-06-10,2021-06-17
customer_1880,bill_2021-05-01,2563,2021-05-10,2021-05-12
customer_1880,bill_2021-04-01,1516,2021-04-10,2021-04-12
customer_1880,bill_2021-03-01,1500,2021-03-10,2021-03-05
customer_1880,bill_2021-02-01,3350,2021-02-10,2021-02-09
customer_1880,bill_2021-01-01,2053,2021-01-10,2021-01-11
customer_1880,bill_2020-12-01,1000,2020-12-10,2020-12-15
customer_1880,bill_2020-11-01,1666,2020-11-10,2020-11-12
customer_1880,bill_2020-10-01,5080,2020-10-10,2020-10-12
customer_1880,bill_2020-09-01,500,2020-09-10,2020-09-15
customer_1880,bill_2020-08-01,1000,2020-08-10,2020-08-16
customer_1880,bill_2020-05-01,1000,2020-05-10,2020-05-11
customer_1880,bill_2020-03-01,970,2020-03-10,2020-03-10
customer_1880,bill_2020-02-01,6920,2020-02-10,2020-02-10
customer_1881,bill_2021-08-01,2904,2021-08-10,2021-08-24
customer_1881,bill_2021-03-01,2780,2021-03-10,2021-04-07
customer_1881,bill_2021-09-01,2783,2021-09-10,2021-09-17
customer_1884,bill_2021-11-01,1655,2021-11-10,2021-11-11
customer_1884,bill_2021-04-01,2948,2021-04-10,2021-04-06
customer_1884,bill_2021-03-01,3696,2021-03-10,2021-03-03
customer_1884,bill_2020-11-01,15570,2020-11-10,2020-11-23
customer_1885,bill_2021-11-01,2292,2021-11-10,2021-11-17
customer_1885,bill_2021-10-01,41081,2021-10-10,2021-10-11
customer_1885,bill_2021-09-01,11041,2021-09-10,2021-09-12
customer_1885,bill_2021-07-01,2000,2021-07-10,2021-07-14
customer_1885,bill_2021-08-01,11170,2021-08-10,2021-08-13
customer_1885,bill_2021-06-01,72380,2021-06-10,2021-06-11
customer_1885,bill_2021-05-01,11382,2021-05-10,2021-05-10
customer_1885,bill_2021-04-01,32830,2021-04-10,2021-04-11
customer_1885,bill_2021-03-01,37188,2021-03-10,2021-03-10
customer_1885,bill_2021-02-01,18812,2021-02-10,2021-02-10
customer_1885,bill_2021-01-01,9129,2021-01-10,2021-01-10
customer_1885,bill_2020-12-01,3759,2020-12-10,2020-12-14
customer_1885,bill_2020-11-01,2279,2020-11-10,2020-11-12
customer_1885,bill_2020-10-01,3388,2020-10-10,2020-10-10
customer_1886,bill_2021-10-01,2834,2021-10-10,2021-10-12
customer_1886,bill_2021-09-01,2860,2021-09-10,2021-09-08
customer_1892,bill_2021-11-01,16719,2021-11-10,2021-11-02
customer_1892,bill_2021-10-01,16618,2021-10-10,2021-10-04
customer_1892,bill_2021-09-01,5897,2021-09-10,2021-09-08
customer_1894,bill_2021-11-01,4715,2021-11-10,2021-12-22
customer_1895,bill_2021-11-01,5310,2021-11-10,2021-11-16
customer_1896,bill_2021-11-01,1500,2021-11-10,2021-12-28
customer_1896,bill_2021-10-01,1500,2021-10-10,2021-10-12
customer_1896,bill_2021-08-01,1000,2021-08-10,2021-08-27
customer_1896,bill_2021-09-01,4500,2021-09-10,2021-09-21
customer_1896,bill_2021-06-01,2500,2021-06-10,2021-07-23
customer_1896,bill_2021-07-01,500,2021-07-10,2021-07-23
customer_1896,bill_2021-05-01,1000,2021-05-10,2021-05-21
customer_1896,bill_2021-04-01,4000,2021-04-10,2021-05-21
customer_1896,bill_2020-07-01,2000,2020-07-10,2020-08-15
customer_1896,bill_2021-03-01,1000,2021-03-10,2021-03-04
customer_1896,bill_2021-02-01,500,2021-02-10,2021-03-04
customer_1896,bill_2021-01-01,2500,2021-01-10,2021-02-09
customer_1896,bill_2020-12-01,1000,2020-12-10,2021-01-07
customer_1896,bill_2020-09-01,4000,2020-09-10,2020-09-16
customer_1896,bill_2020-06-01,2500,2020-06-10,2020-07-01
customer_1896,bill_2020-05-01,3000,2020-05-10,2020-05-15
customer_1896,bill_2020-04-01,3000,2020-04-10,2020-04-11
customer_1896,bill_2020-02-01,2000,2020-02-10,2020-02-18
customer_1897,bill_2021-11-01,12170,2021-11-10,2021-11-09
customer_1897,bill_2021-10-01,30528,2021-10-10,2021-10-10
customer_1897,bill_2021-09-01,30069,2021-09-10,2021-09-11
customer_1897,bill_2021-08-01,14512,2021-08-10,2021-08-03
customer_1897,bill_2021-07-01,11377,2021-07-10,2021-07-01
customer_1897,bill_2021-06-01,4708,2021-06-10,2021-06-18
customer_1897,bill_2021-04-01,16110,2021-04-10,2021-04-10
customer_1898,bill_2021-11-01,6671,2021-11-10,2021-11-19
customer_1898,bill_2021-10-01,6799,2021-10-10,2021-10-20
customer_1898,bill_2021-08-01,15946,2021-08-10,2021-08-20
customer_1898,bill_2021-07-01,9261,2021-07-10,2021-07-10
customer_1898,bill_2021-06-01,5170,2021-06-10,2021-06-10
customer_1898,bill_2021-05-01,11244,2021-05-10,2021-05-11
customer_1898,bill_2020-07-01,2300,2020-07-10,2020-07-11
customer_1898,bill_2021-01-01,3040,2021-01-10,2021-01-03
customer_1898,bill_2021-04-01,11329,2021-04-10,2021-04-09
customer_1901,bill_2021-11-01,4936,2021-11-10,2021-11-16
customer_1901,bill_2021-10-01,4936,2021-10-10,2021-10-26
customer_1901,bill_2021-08-01,4000,2021-08-10,2021-09-15
customer_1901,bill_2021-06-01,5140,2021-06-10,2021-06-13
customer_1901,bill_2020-07-01,7099,2020-07-10,2020-07-10
customer_1901,bill_2021-02-01,20360,2021-02-10,2021-04-09
customer_1901,bill_2021-03-01,19368,2021-03-10,2021-04-13
customer_1901,bill_2021-01-01,9937,2021-01-10,2021-01-21
customer_1901,bill_2020-12-01,4639,2020-12-10,2020-12-11
customer_1901,bill_2020-11-01,4936,2020-11-10,2020-11-13
customer_1901,bill_2020-08-01,16699,2020-08-10,2020-08-14
customer_1901,bill_2021-07-01,13858,2021-07-10,2021-08-18
customer_1903,bill_2021-09-01,1999,2021-09-10,2021-09-16
customer_1903,bill_2021-05-01,3829,2021-05-10,2021-06-21
customer_1903,bill_2021-04-01,2329,2021-04-10,2021-04-12
customer_1903,bill_2021-02-01,2068,2021-02-10,2021-02-13
customer_1903,bill_2020-04-01,2238,2020-04-10,2020-04-30
customer_1905,bill_2021-11-01,10700,2021-11-10,
customer_1909,bill_2021-08-01,2100,2021-08-10,2021-08-11
customer_1909,bill_2021-04-01,3200,2021-04-10,2021-04-15
customer_1911,bill_2021-09-01,1380,2021-09-10,2021-10-24
customer_1911,bill_2021-08-01,1282,2021-08-10,2021-09-27
customer_1913,bill_2021-11-01,1540,2021-11-10,2021-11-15
customer_1913,bill_2021-10-01,1065,2021-10-10,2021-10-11
customer_1913,bill_2021-09-01,11133,2021-09-10,2021-09-01
customer_1914,bill_2021-10-01,3579,2021-10-10,2021-10-11
customer_1914,bill_2021-09-01,5201,2021-09-10,2021-09-04
customer_1915,bill_2021-11-01,26027,2021-11-10,2021-11-10
customer_1915,bill_2021-10-01,14502,2021-10-10,2021-10-10
customer_1915,bill_2021-08-01,16253,2021-08-10,2021-08-16
customer_1915,bill_2021-07-01,8964,2021-07-10,2021-07-15
customer_1915,bill_2021-06-01,3222,2021-06-10,2021-06-16
customer_1915,bill_2021-04-01,18152,2021-04-10,2021-04-21
customer_1915,bill_2020-07-01,23020,2020-07-10,2020-08-02
customer_1915,bill_2020-12-01,29589,2020-12-10,2020-12-23
customer_1915,bill_2021-02-01,30077,2021-02-10,2021-02-14
customer_1915,bill_2020-04-01,15559,2020-04-10,2020-04-27
customer_1915,bill_2020-03-01,19736,2020-03-10,2020-04-02
customer_1915,bill_2021-03-01,22951,2021-03-10,2021-03-24
customer_1918,bill_2020-05-01,1078,2020-05-10,2020-05-10
customer_1922,bill_2021-11-01,25674,2021-11-10,2021-11-11
customer_1923,bill_2021-11-01,2482,2021-11-10,2022-01-12
customer_1923,bill_2021-05-01,800,2021-05-10,2021-07-08
customer_1923,bill_2020-07-01,9913,2020-07-10,2020-08-20
customer_1923,bill_2021-01-01,16700,2021-01-10,2021-02-24
customer_1923,bill_2020-12-01,18059,2020-12-10,2020-12-14
customer_1923,bill_2020-09-01,5725,2020-09-10,2020-11-07
customer_1923,bill_2020-08-01,9113,2020-08-10,2020-08-20
customer_1923,bill_2020-06-01,14257,2020-06-10,2020-07-20
customer_1923,bill_2020-03-01,8743,2020-03-10,2020-03-29
customer_1923,bill_2020-02-01,5419,2020-02-10,2020-02-18
customer_1924,bill_2021-10-01,15312,2021-10-10,2021-11-15
customer_1924,bill_2021-06-01,1922,2021-06-10,2021-06-12
customer_1924,bill_2021-07-01,17080,2021-07-10,2021-08-21
customer_1924,bill_2021-04-01,7597,2021-04-10,2021-04-03
customer_1924,bill_2020-12-01,12817,2020-12-10,2020-12-12
customer_1926,bill_2021-10-01,37114,2021-10-10,2021-10-25
customer_1927,bill_2021-07-01,500,2021-07-10,2021-07-05
customer_1929,bill_2021-08-01,6600,2021-08-10,2021-08-16
customer_1930,bill_2021-10-01,61622,2021-10-10,2021-10-02
customer_1930,bill_2021-08-01,56220,2021-08-10,2021-08-10
customer_1930,bill_2020-08-01,5140,2020-08-10,2020-08-07
customer_1934,bill_2020-09-01,2120,2020-09-10,2020-09-29
customer_1937,bill_2021-11-01,17924,2021-11-10,2021-12-09
customer_1937,bill_2021-10-01,17359,2021-10-10,2021-10-14
customer_1937,bill_2021-08-01,21543,2021-08-10,2021-08-23
customer_1937,bill_2021-07-01,2809,2021-07-10,2021-07-12
