customer_id,transaction_id,date_transaction,amount_transaction,category,merchant_account_age,address,email_domain,due_month
customer_2383,transaction_28422,2021-11-26,385,Fashion,,OSAKA FU,softbank.ne.jp,2021-12-01
customer_2383,transaction_28423,2021-11-26,7542,Fashion,,OSAKA FU,softbank.ne.jp,2021-12-01
customer_2383,transaction_28424,2021-10-01,2640,Fashion,,OSAKA FU,softbank.ne.jp,2021-11-01
customer_2383,transaction_28425,2021-10-01,1580,Fashion,,OSAKA FU,softbank.ne.jp,2021-11-01
customer_2383,transaction_28426,2021-09-03,1644,Mall,,OSAKA FU,softbank.ne.jp,2021-10-01
customer_2383,transaction_28427,2021-07-05,2980,Fashion,,OSAKA FU,softbank.ne.jp,2021-08-01
customer_2383,transaction_28428,2021-07-04,355,Fashion,,OSAKA FU,softbank.ne.jp,2021-08-01
customer_2383,transaction_28429,2021-07-04,2154,Fashion,,OSAKA FU,softbank.ne.jp,2021-08-01
customer_2383,transaction_28430,2021-04-15,4085,Mall,,OSAKA FU,softbank.ne.jp,2021-05-01
customer_2383,transaction_28431,2020-01-02,1449,Fashion,,N/A,softbank.ne.jp,2020-02-01
customer_2384,transaction_28432,2021-12-01,1210,Digital,227,FUKUSHIMA KEN,gmail.com,2022-01-01
customer_2384,transaction_28433,2021-11-27,2000,Digital,223,FUKUSHIMA KEN,gmail.com,2021-12-01
customer_2384,transaction_28434,2021-04-26,3050,Digital,,FUKUSHIMA KEN,gmail.com,2021-05-01
customer_2384,transaction_28435,2021-04-27,1700,Digital,,FUKUSHIMA KEN,gmail.com,2021-05-01
customer_2385,transaction_28436,2021-12-04,1150,Digital,807,KANAGAWA KEN,ezweb.ne.jp,2022-01-01
customer_2385,transaction_28437,2021-11-03,2500,Digital,775,KANAGAWA KEN,ezweb.ne.jp,2021-12-01
customer_2385,transaction_28438,2021-08-21,2750,Digital,702,KANAGAWA KEN,ezweb.ne.jp,2021-09-01
customer_2385,transaction_28439,2021-06-07,2850,Digital,627,KANAGAWA KEN,ezweb.ne.jp,2021-07-01
customer_2385,transaction_28440,2021-03-09,980,Digital,,KANAGAWA KEN,ezweb.ne.jp,2021-04-01
customer_2385,transaction_28441,2020-11-08,906,Digital,,KANAGAWA KEN,ezweb.ne.jp,2020-12-01
customer_2385,transaction_28442,2020-11-28,3640,Digital,,KANAGAWA KEN,ezweb.ne.jp,2020-12-01
customer_2385,transaction_28443,2020-11-21,1784,Digital,,KANAGAWA KEN,ezweb.ne.jp,2020-12-01
customer_2385,transaction_28444,2020-09-03,1250,Digital,,KANAGAWA KEN,ezweb.ne.jp,2020-10-01
customer_2385,transaction_28445,2020-08-10,2668,Digital,,KANAGAWA KEN,ezweb.ne.jp,2020-09-01
customer_2385,transaction_28446,2020-03-16,2650,Digital,,KANAGAWA KEN,ezweb.ne.jp,2020-04-01
customer_2385,transaction_28447,2020-02-02,1795,Digital,,KANAGAWA KEN,ezweb.ne.jp,2020-03-01
customer_2385,transaction_28448,2020-01-20,1028,Digital,,KANAGAWA KEN,ezweb.ne.jp,2020-02-01
customer_2385,transaction_28449,2020-01-21,1896,Digital,,KANAGAWA KEN,ezweb.ne.jp,2020-02-01
customer_2386,transaction_28450,2021-11-04,7260,Other,,AOMORI KEN,docomo.ne.jp,2021-12-01
customer_2386,transaction_28451,2021-11-04,7260,Other,,AKITA KEN,docomo.ne.jp,2021-12-01
customer_2387,transaction_28452,2021-10-30,2000,Marketplace,2564,YAMANASHI KEN,docomo.ne.jp,2021-12-01
customer_2388,transaction_28453,2021-11-05,2854,Mall,,KAGOSHIMA KEN,yahoo.co.jp,2021-12-01
customer_2389,transaction_28454,2021-12-02,4900,Fashion,,TOKYO TO,ezweb.ne.jp,2022-01-01
customer_2389,transaction_28455,2021-12-02,4900,Fashion,,KYOTO FU,ezweb.ne.jp,2022-01-01
customer_2389,transaction_28456,2021-11-07,9834,Fashion,,TOKYO TO,ezweb.ne.jp,2021-12-01
customer_2389,transaction_28457,2021-11-07,9834,Fashion,,KYOTO FU,ezweb.ne.jp,2021-12-01
customer_2389,transaction_28458,2021-08-02,24900,C2C,1911,TOKYO TO,ezweb.ne.jp,2021-09-01
customer_2389,transaction_28459,2021-08-02,24900,C2C,1911,KYOTO FU,ezweb.ne.jp,2021-09-01
customer_2389,transaction_28460,2021-01-09,10429,Marketplace,,KYOTO FU,ezweb.ne.jp,2021-02-01
customer_2389,transaction_28461,2021-01-09,5130,Marketplace,,KYOTO FU,ezweb.ne.jp,2021-04-01
customer_2389,transaction_28462,2020-07-07,4400,Mall,,KYOTO FU,ezweb.ne.jp,2020-08-01
customer_2389,transaction_28463,2020-07-07,11770,Mall,,KYOTO FU,ezweb.ne.jp,2020-08-01
customer_2390,transaction_28464,2021-11-17,5040,Fashion,,NIIGATA KEN,icloud.com,2021-12-01
customer_2390,transaction_28465,2021-11-17,5040,Fashion,,NAGANO KEN,icloud.com,2021-12-01
customer_2391,transaction_28466,2021-11-11,5706,Other,,AICHI KEN,gmail.com,2021-12-01
customer_2392,transaction_28467,2021-12-10,2300,C2C,1618,OSAKA FU,gmail.com,2022-01-01
customer_2392,transaction_28468,2021-12-08,3720,C2C,1616,OSAKA FU,gmail.com,2022-01-01
customer_2392,transaction_28469,2021-12-04,6352,C2C,1612,OSAKA FU,gmail.com,2022-01-01
customer_2392,transaction_28470,2021-11-27,893,C2C,1605,OSAKA FU,gmail.com,2021-12-01
customer_2392,transaction_28471,2021-11-30,1188,C2C,1608,OSAKA FU,gmail.com,2021-12-01
customer_2392,transaction_28472,2021-11-27,17860,C2C,1605,OSAKA FU,gmail.com,2021-12-01
customer_2392,transaction_28473,2021-11-27,4655,C2C,1605,OSAKA FU,gmail.com,2021-12-01
customer_2392,transaction_28474,2021-11-23,3895,C2C,1601,OSAKA FU,gmail.com,2021-12-01
customer_2392,transaction_28475,2021-10-21,2788,C2C,1568,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28476,2021-10-19,6138,C2C,1566,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28477,2021-10-25,2790,C2C,1572,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28478,2021-10-07,1900,C2C,1554,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28479,2021-10-26,2790,C2C,1573,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28480,2021-10-26,1700,C2C,1573,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28481,2021-10-16,3441,C2C,1563,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28482,2021-10-15,4650,C2C,1562,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28483,2021-10-08,2490,C2C,1555,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28484,2021-10-07,1140,C2C,1554,OSAKA FU,gmail.com,2021-11-01
customer_2392,transaction_28485,2021-09-04,4370,C2C,1521,OSAKA FU,gmail.com,2021-10-01
customer_2392,transaction_28486,2021-09-13,6650,C2C,1530,OSAKA FU,gmail.com,2021-10-01
customer_2392,transaction_28487,2021-09-03,1400,C2C,1520,OSAKA FU,gmail.com,2021-10-01
customer_2392,transaction_28488,2021-09-29,2000,C2C,1546,OSAKA FU,gmail.com,2021-10-01
customer_2392,transaction_28489,2021-09-02,452,C2C,1519,OSAKA FU,gmail.com,2021-10-01
customer_2392,transaction_28490,2021-09-02,1794,C2C,1519,OSAKA FU,gmail.com,2021-10-01
customer_2392,transaction_28491,2021-09-29,5990,C2C,1546,OSAKA FU,gmail.com,2021-10-01
customer_2392,transaction_28492,2021-09-27,6510,C2C,1544,OSAKA FU,gmail.com,2021-10-01
customer_2392,transaction_28493,2021-08-24,523,C2C,1510,OSAKA FU,gmail.com,2021-09-01
customer_2392,transaction_28494,2021-08-13,5130,C2C,1499,OSAKA FU,gmail.com,2021-09-01
customer_2392,transaction_28495,2021-08-08,6365,C2C,1494,OSAKA FU,gmail.com,2021-09-01
customer_2392,transaction_28496,2021-08-08,2375,C2C,1494,OSAKA FU,gmail.com,2021-09-01
customer_2392,transaction_28497,2021-08-18,2280,C2C,1504,OSAKA FU,gmail.com,2021-09-01
customer_2392,transaction_28498,2021-08-08,1520,C2C,1494,OSAKA FU,gmail.com,2021-09-01
customer_2392,transaction_28499,2021-08-28,1650,C2C,1514,OSAKA FU,gmail.com,2021-09-01
customer_2392,transaction_28500,2021-08-13,1739,C2C,1499,OSAKA FU,gmail.com,2021-09-01
customer_2392,transaction_28501,2021-08-08,3040,C2C,1494,OSAKA FU,gmail.com,2021-09-01
customer_2392,transaction_28502,2021-07-15,3000,C2C,1470,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28503,2021-07-02,5035,C2C,1457,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28504,2021-07-30,3230,C2C,1485,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28505,2021-07-27,7790,C2C,1482,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28506,2021-07-23,2850,C2C,1478,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28507,2021-07-10,3230,C2C,1465,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28508,2021-07-22,9500,C2C,1477,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28509,2021-07-10,3135,C2C,1465,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28510,2021-07-10,1226,C2C,1465,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28511,2021-07-03,3990,C2C,1458,OSAKA FU,gmail.com,2021-08-01
customer_2392,transaction_28512,2021-06-17,6300,C2C,1442,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28513,2021-06-15,3601,C2C,1440,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28514,2021-06-15,4560,C2C,1440,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28515,2021-06-08,2090,C2C,1433,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28516,2021-06-15,3800,C2C,1440,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28517,2021-06-08,4275,C2C,1433,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28518,2021-06-08,2850,C2C,1433,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28519,2021-06-08,1235,C2C,1433,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28520,2021-06-05,10800,C2C,1430,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28521,2021-06-08,4750,C2C,1433,OSAKA FU,gmail.com,2021-07-01
customer_2392,transaction_28522,2021-05-25,1140,C2C,1419,OSAKA FU,gmail.com,2021-06-01
customer_2392,transaction_28523,2021-05-16,10000,C2C,,OSAKA FU,gmail.com,2021-06-01
customer_2392,transaction_28524,2021-05-12,8500,C2C,,OSAKA FU,gmail.com,2021-06-01
customer_2392,transaction_28525,2021-05-02,2000,C2C,,OSAKA FU,gmail.com,2021-06-01
customer_2392,transaction_28526,2021-05-08,1300,C2C,,OSAKA FU,gmail.com,2021-06-01
customer_2392,transaction_28527,2021-05-11,5869,C2C,,OSAKA FU,gmail.com,2021-06-01
customer_2392,transaction_28528,2021-05-19,2425,C2C,1413,OSAKA FU,gmail.com,2021-06-01
customer_2392,transaction_28529,2021-05-19,3585,C2C,1413,OSAKA FU,gmail.com,2021-06-01
customer_2392,transaction_28530,2021-04-25,7125,C2C,,OSAKA FU,gmail.com,2021-05-01
customer_2392,transaction_28531,2021-04-16,14842,C2C,,OSAKA FU,gmail.com,2021-05-01
customer_2392,transaction_28532,2021-03-21,6033,C2C,,OSAKA FU,gmail.com,2021-04-01
customer_2392,transaction_28533,2021-03-21,3563,C2C,,OSAKA FU,gmail.com,2021-04-01
customer_2392,transaction_28534,2021-03-09,3050,C2C,,OSAKA FU,gmail.com,2021-04-01
customer_2392,transaction_28535,2021-03-09,4371,C2C,,OSAKA FU,gmail.com,2021-04-01
customer_2392,transaction_28536,2021-03-10,6400,C2C,,OSAKA FU,gmail.com,2021-04-01
customer_2392,transaction_28537,2021-03-16,2300,C2C,,OSAKA FU,gmail.com,2021-04-01
customer_2392,transaction_28538,2021-03-16,2400,C2C,,OSAKA FU,gmail.com,2021-04-01
customer_2392,transaction_28539,2021-02-10,8032,C2C,,OSAKA FU,gmail.com,2021-03-01
customer_2392,transaction_28540,2021-02-06,1100,C2C,,OSAKA FU,gmail.com,2021-03-01
customer_2392,transaction_28541,2021-02-12,9300,C2C,,OSAKA FU,gmail.com,2021-03-01
customer_2392,transaction_28542,2021-02-21,2396,C2C,,OSAKA FU,gmail.com,2021-03-01
customer_2392,transaction_28543,2021-02-08,1514,C2C,,OSAKA FU,gmail.com,2021-03-01
customer_2392,transaction_28544,2021-02-08,3167,C2C,,OSAKA FU,gmail.com,2021-03-01
customer_2392,transaction_28545,2021-01-12,6500,C2C,,OSAKA FU,gmail.com,2021-02-01
customer_2392,transaction_28546,2021-01-20,3999,C2C,,OSAKA FU,gmail.com,2021-02-01
customer_2392,transaction_28547,2021-01-10,10700,C2C,,OSAKA FU,gmail.com,2021-02-01
customer_2392,transaction_28548,2021-01-18,1090,C2C,,OSAKA FU,gmail.com,2021-02-01
customer_2392,transaction_28549,2021-01-07,2100,C2C,,OSAKA FU,gmail.com,2021-02-01
customer_2392,transaction_28550,2021-01-05,3040,C2C,,OSAKA FU,gmail.com,2021-02-01
customer_2392,transaction_28551,2020-12-20,7000,C2C,,OSAKA FU,gmail.com,2021-01-01
customer_2392,transaction_28552,2020-12-20,1250,C2C,,OSAKA FU,gmail.com,2021-01-01
customer_2392,transaction_28553,2020-12-23,7000,C2C,,OSAKA FU,gmail.com,2021-01-01
customer_2392,transaction_28554,2020-12-21,1190,C2C,,OSAKA FU,gmail.com,2021-01-01
customer_2392,transaction_28555,2020-12-20,1680,C2C,,OSAKA FU,gmail.com,2021-01-01
customer_2392,transaction_28556,2020-12-21,1469,C2C,,OSAKA FU,gmail.com,2021-01-01
customer_2392,transaction_28557,2020-12-17,2600,C2C,,OSAKA FU,gmail.com,2021-01-01
customer_2392,transaction_28558,2020-11-04,10500,C2C,,OSAKA FU,gmail.com,2020-12-01
customer_2392,transaction_28559,2020-11-02,7125,C2C,,OSAKA FU,gmail.com,2020-12-01
customer_2392,transaction_28560,2020-11-03,9975,C2C,,OSAKA FU,gmail.com,2020-12-01
customer_2392,transaction_28561,2020-11-02,8075,C2C,,OSAKA FU,gmail.com,2020-12-01
customer_2392,transaction_28562,2020-10-04,9290,C2C,,OSAKA FU,gmail.com,2020-11-01
customer_2392,transaction_28563,2020-10-08,8740,C2C,,OSAKA FU,gmail.com,2020-11-01
customer_2392,transaction_28564,2020-09-19,4180,C2C,,OSAKA FU,gmail.com,2020-10-01
customer_2392,transaction_28565,2020-09-29,5700,C2C,,OSAKA FU,gmail.com,2020-10-01
customer_2392,transaction_28566,2020-08-31,1500,C2C,,OSAKA FU,gmail.com,2020-09-01
customer_2392,transaction_28567,2020-08-15,9180,C2C,,OSAKA FU,gmail.com,2020-09-01
customer_2392,transaction_28568,2020-08-12,9500,C2C,,OSAKA FU,gmail.com,2020-09-01
customer_2392,transaction_28569,2020-08-18,1843,C2C,,OSAKA FU,gmail.com,2020-09-01
customer_2392,transaction_28570,2020-07-23,3880,C2C,,OSAKA FU,gmail.com,2020-08-01
customer_2392,transaction_28571,2020-07-12,7500,C2C,,OSAKA FU,gmail.com,2020-08-01
customer_2392,transaction_28572,2020-07-23,5820,C2C,,OSAKA FU,gmail.com,2020-08-01
customer_2392,transaction_28573,2020-06-27,4500,C2C,,OSAKA FU,gmail.com,2020-07-01
customer_2392,transaction_28574,2020-06-22,873,C2C,,OSAKA FU,gmail.com,2020-07-01
customer_2392,transaction_28575,2020-06-16,3800,C2C,,OSAKA FU,gmail.com,2020-07-01
customer_2392,transaction_28576,2020-06-30,3000,C2C,,OSAKA FU,gmail.com,2020-07-01
customer_2392,transaction_28577,2020-06-25,699,C2C,,OSAKA FU,gmail.com,2020-07-01
customer_2392,transaction_28578,2020-05-19,4600,C2C,,OSAKA FU,gmail.com,2020-06-01
customer_2392,transaction_28579,2020-03-11,4750,C2C,,OSAKA FU,gmail.com,2020-04-01
customer_2392,transaction_28580,2020-02-19,3610,C2C,,OSAKA FU,gmail.com,2020-03-01
customer_2392,transaction_28581,2020-02-19,6555,C2C,,OSAKA FU,gmail.com,2020-03-01
customer_2392,transaction_28582,2020-01-11,4085,C2C,,OSAKA FU,gmail.com,2020-02-01
customer_2392,transaction_28583,2020-01-10,4750,C2C,,OSAKA FU,gmail.com,2020-02-01
customer_2392,transaction_28584,2020-01-13,8000,C2C,,OSAKA FU,gmail.com,2020-02-01
customer_2392,transaction_28585,2020-01-10,3040,C2C,,OSAKA FU,gmail.com,2020-02-01
customer_2392,transaction_28586,2020-01-22,8360,C2C,,OSAKA FU,gmail.com,2020-02-01
customer_2392,transaction_28587,2020-01-18,10450,C2C,,OSAKA FU,gmail.com,2020-02-01
customer_2392,transaction_28588,2020-01-19,16720,C2C,,OSAKA FU,gmail.com,2020-02-01
customer_2393,transaction_28589,2021-11-28,3977,Mall,,KANAGAWA KEN,ezweb.ne.jp,2021-12-01
customer_2393,transaction_28590,2021-10-11,12070,Mall,,KANAGAWA KEN,ezweb.ne.jp,2021-11-01
customer_2393,transaction_28591,2021-03-01,6070,Mall,,KANAGAWA KEN,ezweb.ne.jp,2021-04-01
customer_2393,transaction_28592,2021-03-01,6070,Mall,,KANAGAWA KEN,ezweb.ne.jp,2021-04-01
customer_2393,transaction_28593,2020-10-25,19800,Mall,,KANAGAWA KEN,ezweb.ne.jp,2020-11-01
customer_2394,transaction_28594,2021-11-01,19250,Fashion,,TOKYO TO,gmail.com,2021-12-01
customer_2394,transaction_28595,2021-11-01,19250,Fashion,,NARA KEN,gmail.com,2021-12-01
customer_2394,transaction_28596,2021-09-09,21970,Fashion,,TOKYO TO,gmail.com,2021-10-01
customer_2394,transaction_28597,2021-09-09,21970,Fashion,,NARA KEN,gmail.com,2021-10-01
customer_2394,transaction_28598,2021-07-29,18980,Fashion,,TOKYO TO,gmail.com,2021-08-01
customer_2394,transaction_28599,2021-07-29,18980,Fashion,,NARA KEN,gmail.com,2021-08-01
customer_2394,transaction_28600,2021-06-07,21970,Fashion,,TOKYO TO,gmail.com,2021-07-01
customer_2394,transaction_28601,2021-06-07,21970,Fashion,,NARA KEN,gmail.com,2021-07-01
customer_2394,transaction_28602,2021-03-02,21970,Fashion,,TOKYO TO,gmail.com,2021-04-01
customer_2394,transaction_28603,2021-03-02,21970,Fashion,,NARA KEN,gmail.com,2021-04-01
customer_2394,transaction_28604,2021-01-31,29700,Fashion,,TOKYO TO,gmail.com,2021-02-01
customer_2394,transaction_28605,2021-01-31,29700,Fashion,,NARA KEN,gmail.com,2021-02-01
customer_2394,transaction_28606,2020-12-01,13800,Fashion,,TOKYO TO,gmail.com,2021-01-01
customer_2394,transaction_28607,2020-12-01,13800,Fashion,,NARA KEN,gmail.com,2021-01-01
customer_2395,transaction_28608,2021-11-13,2000,Fashion,,MIYAGI KEN,gmail.co,2021-12-01
customer_2395,transaction_28609,2021-03-22,3061,Fashion,,MIYAGI KEN,gmail.co,2021-04-01
customer_2395,transaction_28610,2020-12-27,12599,Fashion,,MIYAGI KEN,gmail.co,2021-01-01
customer_2396,transaction_28611,2021-11-11,7577,Fashion,,CHIBA KEN,icloud.com,2021-12-01
customer_2396,transaction_28612,2021-11-11,2980,Fashion,,CHIBA KEN,icloud.com,2021-12-01
customer_2396,transaction_28613,2021-07-01,3500,Marketplace,,CHIBA KEN,icloud.com,2021-10-01
customer_2396,transaction_28614,2021-06-05,10908,Mall,,CHIBA KEN,icloud.com,2021-07-01
customer_2396,transaction_28615,2021-06-30,3927,Marketplace,,CHIBA KEN,icloud.com,2021-09-01
customer_2396,transaction_28616,2021-02-11,3046,Marketplace,,CHIBA KEN,icloud.com,2021-05-01
customer_2396,transaction_28617,2021-02-11,8903,Marketplace,,CHIBA KEN,icloud.com,2021-05-01
customer_2396,transaction_28618,2021-01-11,1743,Other,,CHIBA KEN,icloud.com,2021-02-01
customer_2396,transaction_28619,2020-12-12,6700,Fashion,,CHIBA KEN,icloud.com,2021-01-01
customer_2396,transaction_28620,2020-12-07,1998,Fashion,,CHIBA KEN,icloud.com,2021-01-01
customer_2397,transaction_28621,2021-11-16,2079,Marketplace,,YAMAGATA KEN,icloud.com,2021-12-01
customer_2398,transaction_28622,2021-11-21,980,Fashion,,OKINAWA KEN,yahoo.co.jp,2021-12-01
customer_2399,transaction_28623,2021-11-19,3000,Digital,87,HYOGO KEN,icloud.com,2021-12-01
customer_2399,transaction_28624,2021-11-19,3000,Digital,87,HYOGO KEN,icloud.com,2021-12-01
customer_2399,transaction_28625,2021-11-19,5000,Digital,87,HYOGO KEN,icloud.com,2021-12-01
customer_2399,transaction_28626,2021-11-19,5000,Digital,87,HYOGO KEN,icloud.com,2021-12-01
customer_2399,transaction_28627,2021-11-20,5000,Digital,88,HYOGO KEN,icloud.com,2021-12-01
customer_2399,transaction_28628,2021-11-19,3000,Digital,87,HYOGO KEN,icloud.com,2021-12-01
customer_2399,transaction_28629,2021-10-05,603,Digital,42,HYOGO KEN,icloud.com,2021-11-01
customer_2399,transaction_28630,2021-10-05,500,Digital,42,HYOGO KEN,icloud.com,2021-11-01
customer_2399,transaction_28631,2021-09-16,3000,Digital,24,HYOGO KEN,icloud.com,2021-10-01
customer_2399,transaction_28632,2021-09-16,3000,Digital,23,HYOGO KEN,icloud.com,2021-10-01
customer_2400,transaction_28633,2021-11-12,14280,Fashion,,SHIZUOKA KEN,ezweb.ne.jp,2021-12-01
customer_2400,transaction_28634,2021-11-12,14280,Fashion,,KANAGAWA KEN,ezweb.ne.jp,2021-12-01
customer_2401,transaction_28635,2021-12-07,980,Fashion,,SAITAMA KEN,gmail.com,2022-01-01
customer_2401,transaction_28636,2021-12-02,1054,Fashion,,SAITAMA KEN,gmail.com,2022-01-01
customer_2401,transaction_28637,2021-12-01,24145,Fashion,,SAITAMA KEN,gmail.com,2022-01-01
customer_2401,transaction_28638,2021-11-26,4820,Fashion,,SAITAMA KEN,gmail.com,2021-12-01
customer_2401,transaction_28639,2021-11-27,2161,Fashion,,SAITAMA KEN,gmail.com,2021-12-01
customer_2401,transaction_28640,2021-09-06,3500,Fashion,,SAITAMA KEN,gmail.com,2021-10-01
customer_2401,transaction_28641,2021-08-26,7364,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28642,2021-08-21,5900,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28643,2021-08-19,2026,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28644,2021-08-18,5960,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28645,2021-08-16,3161,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28646,2021-08-15,3153,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28647,2021-08-15,1950,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28648,2021-08-31,9850,Fashion,,SAITAMA KEN,gmail.com,2021-10-01
customer_2401,transaction_28649,2021-08-07,1099,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28650,2021-08-07,1846,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28651,2021-08-07,679,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28652,2021-08-07,973,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28653,2021-08-06,999,Fashion,,SAITAMA KEN,gmail.com,2021-09-01
customer_2401,transaction_28654,2021-07-30,2525,Fashion,,SAITAMA KEN,gmail.com,2021-08-01
customer_2401,transaction_28655,2021-07-28,4300,Fashion,,SAITAMA KEN,gmail.com,2021-08-01
customer_2401,transaction_28656,2021-07-28,1445,Fashion,,SAITAMA KEN,gmail.com,2021-08-01
customer_2401,transaction_28657,2021-07-20,6125,Fashion,,SAITAMA KEN,gmail.com,2021-08-01
customer_2401,transaction_28658,2021-07-20,1595,Fashion,,SAITAMA KEN,gmail.com,2021-08-01
customer_2401,transaction_28659,2021-07-18,7150,Fashion,,SAITAMA KEN,gmail.com,2021-08-01
customer_2401,transaction_28660,2021-07-31,3441,Fashion,,SAITAMA KEN,gmail.com,2021-08-01
customer_2401,transaction_28661,2021-06-23,17595,Fashion,,SAITAMA KEN,gmail.com,2021-07-01
customer_2401,transaction_28662,2021-06-20,1069,Fashion,,SAITAMA KEN,gmail.com,2021-07-01
customer_2401,transaction_28663,2021-06-19,3280,Fashion,,SAITAMA KEN,gmail.com,2021-07-01
customer_2401,transaction_28664,2021-06-04,5400,Fashion,,SAITAMA KEN,gmail.com,2021-07-01
customer_2401,transaction_28665,2021-06-04,1380,Fashion,,SAITAMA KEN,gmail.com,2021-07-01
customer_2401,transaction_28666,2021-05-30,4000,Fashion,,SAITAMA KEN,gmail.com,2021-06-01
customer_2401,transaction_28667,2021-05-15,7386,Fashion,,SAITAMA KEN,gmail.com,2021-06-01
customer_2401,transaction_28668,2021-05-13,2889,Fashion,,SAITAMA KEN,gmail.com,2021-06-01
customer_2401,transaction_28669,2021-05-13,2889,Fashion,,SAITAMA KEN,gmail.com,2021-06-01
customer_2401,transaction_28670,2021-05-12,1200,Fashion,,SAITAMA KEN,gmail.com,2021-06-01
customer_2401,transaction_28671,2021-05-03,6390,Fashion,,SAITAMA KEN,gmail.com,2021-06-01
customer_2401,transaction_28672,2021-05-31,438,Fashion,,SAITAMA KEN,gmail.com,2021-06-01
customer_2401,transaction_28673,2021-04-29,3822,Fashion,,SAITAMA KEN,gmail.com,2021-05-01
customer_2401,transaction_28674,2021-04-27,419,Fashion,,SAITAMA KEN,gmail.com,2021-06-01
customer_2401,transaction_28675,2021-04-22,8400,Fashion,,SAITAMA KEN,gmail.com,2021-05-01
customer_2401,transaction_28676,2021-04-21,7480,Fashion,,SAITAMA KEN,gmail.com,2021-05-01
customer_2401,transaction_28677,2021-04-20,4046,Fashion,,SAITAMA KEN,gmail.com,2021-05-01
customer_2401,transaction_28678,2021-03-12,1138,Fashion,,SAITAMA KEN,gmail.com,2021-04-01
customer_2401,transaction_28679,2021-03-10,3205,Fashion,,SAITAMA KEN,gmail.com,2021-04-01
customer_2401,transaction_28680,2021-02-26,16775,Fashion,,SAITAMA KEN,gmail.com,2021-03-01
customer_2401,transaction_28681,2021-02-25,6823,Fashion,,SAITAMA KEN,gmail.com,2021-03-01
customer_2401,transaction_28682,2021-02-22,5500,Fashion,,SAITAMA KEN,gmail.com,2021-03-01
customer_2401,transaction_28683,2021-02-19,2133,Fashion,,SAITAMA KEN,gmail.com,2021-03-01
customer_2401,transaction_28684,2020-12-26,4797,Fashion,,SAITAMA KEN,gmail.com,2021-01-01
customer_2402,transaction_28685,2021-11-22,120,Other,0,KUMAMOTO KEN,icloud.com,2021-12-01
customer_2403,transaction_28686,2021-11-20,1726,Fashion,,IBARAKI KEN,gmail.com,2021-12-01
customer_2404,transaction_28687,2021-11-06,6848,Fashion,,AICHI KEN,gmail.com,2021-12-01
customer_2405,transaction_28688,2021-09-11,9470,Marketplace,,OSAKA FU,softbank.ne.jp,2021-12-01
customer_2405,transaction_28689,2021-08-14,9725,Marketplace,,OSAKA FU,softbank.ne.jp,2021-11-01
customer_2406,transaction_28690,2021-11-22,9500,Fashion,,TOKYO TO,icloud.com,2021-12-01
customer_2406,transaction_28691,2021-11-23,9900,Fashion,,TOKYO TO,icloud.com,2021-12-01
customer_2406,transaction_28692,2021-11-23,15605,Fashion,,TOKYO TO,icloud.com,2021-12-01
